time,X,Y,latitude,longitude,altitude (m),opacity,width,desc,field_11,mapgrid_x,mapgrid_y,mapgrid_z,dx,dx_cum,dz,groupings
28205933.0,171104.74193913228,707380.8964192047,56.203795836249995,-5.691950868999999,65.1125,1.0,4.0,,0.529322875,171102.5,707382.5,9.31999969,4.087167527484248,1338.5953473732914,0.0,0
28205934.0,171108.6018031384,707377.0336018926,56.20376306,-5.691885452,61.2875,1.0,4.0,,0.422487875,171107.5,707377.5,9.09000015,5.459188411006873,1344.0545357842982,-0.22999953999999967,0
28205935.0,171111.69711352765,707377.7277009669,56.20377077166666,-5.691836264,68.0,1.0,4.0,,0.4536386666666667,171112.5,707377.5,10.26000023,3.17126738963506,1347.2258031739332,1.1700000799999994,0
28205936.0,171109.37658940477,707378.8324017975,56.20377956,-5.69187454175,69.325,1.0,4.0,,0.37244649999999996,171107.5,707377.5,9.09000015,2.569312658789541,1349.7951158327228,-1.1700000799999994,0
28205937.0,171109.8169126767,707378.0183038125,56.20377247285713,-5.691866757,79.87142857142858,1.0,4.0,,0.5384552857142857,171107.5,707377.5,9.09000015,0.9252838158730133,1350.7203996485957,0.0,0
28205938.0,171109.60793159917,707377.8005438382,56.203770420000005,-5.6918699305,65.76666666666667,1.0,4.0,,0.237088,171107.5,707377.5,9.09000015,0.30172932796979535,1351.0221289765655,0.0,0
28205939.0,171111.25493542,707376.112755198,56.20375608,-5.691841983,66.6,1.0,4.0,,0.0407142,171112.5,707377.5,10.26000023,2.3575519215364067,1353.379680898102,1.1700000799999994,0
28205940.0,171109.413405612,707377.910525047,56.2037713125,-5.6918731542500005,69.825,1.0,4.0,,0.256997425,171107.5,707377.5,9.09000015,2.5728181505482977,1355.9524990486502,-1.1700000799999994,0
28205941.0,171109.686608408,707377.2085232232,56.203765149999995,-5.69186815425,67.0,1.0,4.0,,0.17791725,171107.5,707377.5,9.09000015,0.7530761439092658,1356.7055751925595,0.0,0
28205942.0,171107.89616105662,707377.1899058943,56.203764121999995,-5.691896936799999,65.91999999999999,1.0,4.0,,0.20907153999999997,171107.5,707377.5,9.09000015,1.7900264055319954,1358.4956015980915,0.0,0
28205943.0,171110.9381322365,707377.7345808415,56.20377046833334,-5.691848477833333,65.83333333333333,1.0,4.0,,0.3616105,171112.5,707377.5,10.26000023,3.0894598649355864,1361.5850614630272,1.1700000799999994,0
28205944.0,171115.6722720942,707382.2963221429,56.203813644,-5.6917762666,70.28,1.0,4.0,,0.2896496,171117.5,707382.5,23.53000069,6.572449484871861,1368.157510947899,13.270000460000002,0
28205945.0,171114.43623815602,707381.6840324219,56.203807559999994,-5.6917956195000015,63.28333333333333,1.0,4.0,,0.2148585666666667,171112.5,707382.5,15.53999996,1.3789824853992947,1369.5364934332983,-7.990000730000002,0
28205946.0,171110.73188720384,707377.4404974517,56.2037677325,-5.6918515415,69.125,1.0,4.0,,0.489425375,171112.5,707377.5,10.26000023,5.631330356657787,1375.1678237899562,-5.27999973,0
28205947.0,171108.88003714423,707382.9089464025,56.20381587,-5.691886045625001,69.975,1.0,4.0,,0.37065612499999995,171107.5,707382.5,11.55000019,5.771858792413063,1380.9396825823692,1.2899999600000012,0
28205949.0,171107.84756858042,707395.350738132,56.203926921999994,-5.6919133866000005,74.16,1.0,4.0,,0.2227982,171107.5,707397.5,28.84000015,0.5160935227739765,1393.7172202138802,0.0,0
28205950.0,171105.74761278517,707388.7731718062,56.20386693999999,-5.691941488833334,78.03333333333333,1.0,4.0,,0.3742025,171107.5,707387.5,18.56999969,6.902709905039201,1400.6199301189195,-10.270000460000002,0
28205951.0,171106.53746155946,707388.8632270659,56.20386812727273,-5.691928862090909,77.71818181818182,1.0,4.0,,0.5718836363636364,171107.5,707387.5,18.56999969,0.7947373405070925,1401.4146674594265,0.0,0
28205953.0,171116.00315905668,707406.2433380185,56.20402850333334,-5.691791603999999,71.08333333333333,1.0,4.0,,0.7565156666666667,171117.5,707407.5,41.45000076,4.783648169819005,1426.3092999099176,1.850002289999999,1
28205954.0,171118.20916324225,707411.7513848272,56.20407894736842,-5.691760872842105,67.70526315789473,1.0,4.0,,1.368069157894737,171117.5,707412.5,42.47999954,5.931716857003984,1432.2410167669216,1.0299987799999997,1
28205955.0,171113.7826151755,707405.8539351496,56.204023944166664,-5.6918269847500005,67.275,1.0,4.0,,0.8944374583333333,171112.5,707407.5,39.59999847,7.371810892502399,1439.612827659424,-2.8800010699999987,1
28205957.0,171108.87321495448,707394.8607606217,56.2039230223077,-5.691896466692308,72.5153846153846,1.0,4.0,,0.6793139230769231,171107.5,707392.5,24.42000008,0.15899962692548594,1451.814528676117,0.0,0
28205958.0,171106.02337055717,707392.5432364374,56.203900873636364,-5.691940306,71.56363636363636,1.0,4.0,,0.5826931818181819,171107.5,707392.5,24.42000008,3.6721758001943834,1455.4867044763114,0.0,0
28205960.0,171112.95979362025,707403.4146071043,56.20400167833333,-5.691838115166667,69.925,1.0,4.0,,0.5773227500000001,171112.5,707402.5,37.43999863,2.660173938066266,1468.4638090474577,0.0,1
